rxn_id	source_id	source_type	rxn_type	temperature_deg_c	time_h	atmosphere	stirring_shaking	scale_mol	concentration_mol_l	catalyst_1_cas	catalyst_1_eq	catalyst_1_smiles	catalyst_2_cas	catalyst_2_eq	catalyst_2_smiles	reagent_1_cas	reagent_1_eq	reagent_1_smiles	reagent_2_cas	reagent_2_eq	reagent_2_smiles	reagent_3_cas	reagent_3_eq	reagent_3_smiles	reagent_4_cas	reagent_4_eq	reagent_4_smiles	reagent_5_cas	reagent_5_eq	reagent_5_smiles	solvent_1_cas	solvent_1_fraction	solvent_1_smiles	solvent_2_cas	solvent_2_fraction	solvent_2_smiles	startingmat_1_cas	startingmat_1_eq	startingmat_1_smiles	product_1_cas	product_1_ms	product_1_nmr	product_1_smiles	product_1_yield	product_1_yieldtype	product_2_cas	product_2_smiles	product_2_yield	product_2_yieldtype	provenance	procedure
lit_pub_bo_928	10.1002/anie.201909786	publication	borylation	25	16.000000	NITROGEN	UNSPECIFIED	0.000150								76-09-5	3.500000	OC(C)(C)C(O)(C)C	10294-33-4	2.200000	BrB(Br)Br																2376880-11-2	1	O=C(N1C=CC=2C=C(I)C=CC21)C(C)(C)C	1219637-82-7		1 H NMR (400 MHz, CDCl3) δ 9.21 (s, 1H), 8.09 (dd, J = 1.8, 0.7 Hz, 1H), 7.89 (d, J = 1.7 Hz, 1H), 7.23 – 7.19 (m, 1H), 6.47 (dd, J = 3.2, 2.2 Hz, 1H), 1.39 (s, 12H).; 13 C NMR (101 MHz, CDCl3) δ 140.1, 137.0, 132.8, 129.7, 125.1, 101.5, 84.3, 83.5, 25.1.; 11 B NMR (128 MHz, CDCl3) δ 30.46.	IC1=CC=2C=CNC2C(=C1)B3OC(C)(C)C(O3)(C)C	0.490000	UNKNOWN					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_929	10.1002/anie.201909786	publication	borylation	25	16.000000	NITROGEN	UNSPECIFIED	0.000150								10294-33-4	2.200000	BrB(Br)Br	76-09-5	3.500000	OC(C)(C)C(O)(C)C																1823132-68-8	1	O=C(N1C=2C=CC=CC2C3=C1CCC3)C(C)(C)C	919119-69-0		1 H NMR (400 MHz, CDCl3) δ 8.94 (s, 1H), 7.61 – 7.49 (m, 2H), 7.09 (dd, J = 7.8, 7.2 Hz, 1H), 2.97 – 2.89 (m, 2H), 2.89 – 2.79 (m, 2H), 2.55 (p, J = 7.1 Hz, 2H), 1.41 (s, 12H).; 13 C NMR (101 MHz, CDCl3) δ 146.5, 143.9, 127.7, 123.8, 122.1, 119.2, 119.0, 83.9, 28.9, 26.2, 25.1, 24.6.; 11 B NMR (128 MHz, CDCl3) δ 31.24.	O1B(OC(C)(C)C1(C)C)C2=CC=CC3=C2NC4=C3CCC4	0.440000	UNKNOWN					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_930	10.1002/anie.201909786	publication	borylation	25	16.000000	NITROGEN	UNSPECIFIED	0.000150								76-09-5	3.500000	OC(C)(C)C(O)(C)C	10294-33-4	2.200000	BrB(Br)Br																1428338-43-5	1	O=C(N1C=CC=2C=C(C=CC21)C)C(C)(C)C	2376879-95-5		1H NMR (400 MHz, CDCl3) δ 7.60 (d, J = 3.9 Hz, 1H), 7.29 (s, 1H), 7.24 (s, 1H), 6.54 (d, J = 3.9 Hz, 1H), 2.42 (s, 3H), 1.50 (s, 9H), 1.45 (s, 12H). 13C{H} NMR (101 MHz, CDCl3) δ 177.2, 136.4, 133.5, 130.8, 128.5, 124.7, 121.2, 110.0, 83.1, 40.7, 28.8, 25.7, 21.5. 11B NMR (128 MHz, CDCl3) δ 26.21.	O=C(N1C=CC=2C=C(C=C(B3OC(C)(C)C(O3)(C)C)C21)C)C(C)(C)C	0.740000	UNKNOWN					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_931	10.1002/anie.201909786	publication	borylation	25	16.000000	NITROGEN	UNSPECIFIED	0.000150								76-09-5	3.500000	OC(C)(C)C(O)(C)C	10294-33-4	2.200000	BrB(Br)Br																557763-02-7	1	O=C(N1C=CC=2C=CC(=CC21)C)C(C)(C)C	2376879-97-7		1H NMR (400 MHz, CDCl3) δ 7.56 (d, J = 4.0 Hz, 1H), 7.36 (d, J = 7.8 Hz, 1H), 7.08 (d, J = 8.5 Hz, 1H), 6.56 (d, J = 3.9 Hz, 1H), 2.58 (s, 3H), 1.50 (s, 9H), 1.48 (s, 12H). 13C{H} NMR (101 MHz, CDCl3) δ 177.2, 139.9, 139.1, 126.6, 126.3, 123.9, 120.7, 110.4, 83.0, 40.6, 28.8, 26.9, 22.1. 11B NMR (128 MHz, CDCl3) δ 25.02.	O=C(N1C=CC=2C=CC(=C(B3OC(C)(C)C(O3)(C)C)C21)C)C(C)(C)C	0.730000	UNKNOWN					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_932	10.1002/anie.201909786	publication	borylation	25	16.000000	NITROGEN	UNSPECIFIED	0.000150								76-09-5	3.500000	OC(C)(C)C(O)(C)C	10294-33-4	2.200000	BrB(Br)Br																1894206-75-7	1	O=C(N1C=CC=2C=CC(F)=CC21)C(C)(C)C	2376879-99-9		1H NMR (400 MHz, CDCl3) δ 7.62 (d, J = 3.9 Hz, 1H), 7.43 (dd, J = 8.5, 5.6 Hz, 1H), 6.99 (t, 1H), 6.59 (d, J = 3.9 Hz, 1H), 1.50 (s, 9H), 1.46 (s, 12H). 13C{H} NMR (101 MHz, CDCl3) δ 177.4, 164.8 (d, J = 237.9 Hz), 138.4 (d, J = 14.3 Hz), 124.9 (d, J = 4.0 Hz), 124.7 (d, J = 1.5 Hz), 121.9 (d, J = 10.6 Hz), 112.3 (d, J = 27.2 Hz), 109.9, 83.7, 40.8, 28.7, 25.9. 11B NMR (128 MHz, CDCl3) δ 25.26. 19F NMR (376 MHz, CDCl3) δ -108.89 – -108.94 (m).	O=C(N1C=CC=2C=CC(F)=C(B3OC(C)(C)C(O3)(C)C)C21)C(C)(C)C	0.640000	UNKNOWN					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_933	10.1002/anie.201909786	publication	borylation	25	16.000000	NITROGEN	UNSPECIFIED	0.000100								10294-33-4	1.200000	BrB(Br)Br	76-09-5	1.500000	OC(C)(C)C(O)(C)C																957127-82-1	1	O=C(N1C=CC=2C=CC(OC)=CC21)C(C)(C)C	2376880-01-0		1H NMR (400 MHz, CDCl3) δ 7.54 (d, J = 3.9 Hz, 1H), 7.41 (d, J = 8.5 Hz, 1H), 6.88 (d, J = 8.4 Hz, 1H), 6.53 (d, J = 3.9 Hz, 1H), 3.85 (s, 3H), 1.49 (s, 9H), 1.46 (s, 112H). 13C{H} NMR (101 MHz, CDCl3) δ 176.9, 162.5, 139.2, 123.9, 123.1, 121.5, 109.8, 109.4, 83.2, 57.2, 40.7, 28.7, 26.0. 11B NMR (128 MHz, CDCl3) δ 26.50.	O=C(N1C=CC=2C=CC(OC)=C(B3OC(C)(C)C(O3)(C)C)C21)C(C)(C)C	0.350000	UNKNOWN					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_934	10.1002/anie.201909786	publication	borylation	25	16.000000	NITROGEN	UNSPECIFIED	0.000150								10294-33-4	2.200000	BrB(Br)Br	76-09-5	3.500000	OC(C)(C)C(O)(C)C																116621-15-9	1	O=C(N1C=CC=2C=CC(O)=CC21)C(C)(C)C	2376880-03-2		1H NMR (400 MHz, CDCl3) δ 7.49 (d, J = 3.9 Hz, 1H), 7.37 (d, J = 8.4 Hz, 1H), 6.85 (d, J = 8.4 Hz, 1H), 6.79 (s, 1H), 6.56 (d, J = 3.9 Hz, 1H), 1.51 (s, 9H), 1.43 (s, 12H). 13C{H} NMR (126 MHz, CDCl3) δ 177.9, 159.2, 139.6, 123.6, 122.8, 121.8, 113.4, 111.1, 83.3, 40.8, 28.7, 25.9. 11B NMR (128 MHz, CDCl3) δ 23.13.	O=C(N1C=CC=2C=CC(O)=C(B3OC(C)(C)C(O3)(C)C)C21)C(C)(C)C	0.330000	UNKNOWN					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_935	10.1021/ja2097095	publication	borylation	80	12.000000	AIR	UNSPECIFIED	0.000100	0.100000	3375-31-3	0.100000	[Pd].O=C(O)C				7778-53-2	1.500000	[K].O=P(O)(O)O	73183-34-3	2.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C	7727-21-1	2.000000	[K].O=S(=O)(O)OOS(=O)(=O)O							75-05-8	1.000000	N#CC				80588-64-3	1	O=C(NC1=C(F)C(F)=C(C(F)=C1F)C(F)(F)F)C=2C=CC=CC2	1352238-53-9		1 H NMR (400 MHz, CDCl3) 8.98 (s, 1H), 7.99 (dd, J1 = 5.6 Hz, J2 = 3.2 Hz, 1H), 7.84 (dd, J1 = 5.6 Hz, J2 = 3.6 Hz, 1H), 7.56-7.58 (m, 2H), 1.38 (s, 12H); 13C NMR (100 MHz, CDCl3) 166.13, 137.11, 135.35, 131.40, 130.70, 128.84, 84.99, 24.67; 11B NMR (77 MHz, CDCl3) 12.0;	O=C(NC1=C(F)C(F)=C(C(F)=C1F)C(F)(F)F)C=2C=CC=CC2B3OC(C)(C)C(O3)(C)C	0.000000	NMR_1H					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_936	10.1021/ja2097095	publication	borylation	80	12.000000	AIR	UNSPECIFIED	0.000100	0.100000	3375-31-3	0.100000	[Pd].O=C(O)C				7758-11-4	1.500000	[K].O=P(O)(O)O	73183-34-3	2.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C	7727-21-1	2.000000	[K].O=S(=O)(O)OOS(=O)(=O)O							75-05-8	1.000000	N#CC				80588-64-3	1	O=C(NC1=C(F)C(F)=C(C(F)=C1F)C(F)(F)F)C=2C=CC=CC2	1352238-53-9		1 H NMR (400 MHz, CDCl3) 8.98 (s, 1H), 7.99 (dd, J1 = 5.6 Hz, J2 = 3.2 Hz, 1H), 7.84 (dd, J1 = 5.6 Hz, J2 = 3.6 Hz, 1H), 7.56-7.58 (m, 2H), 1.38 (s, 12H); 13C NMR (100 MHz, CDCl3) 166.13, 137.11, 135.35, 131.40, 130.70, 128.84, 84.99, 24.67; 11B NMR (77 MHz, CDCl3) 12.0;	O=C(NC1=C(F)C(F)=C(C(F)=C1F)C(F)(F)F)C=2C=CC=CC2B3OC(C)(C)C(O3)(C)C	0.320000	NMR_1H					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_937	10.1021/ja2097095	publication	borylation	80	12.000000	AIR	UNSPECIFIED	0.000100	0.100000	3375-31-3	0.100000	[Pd].O=C(O)C				73183-34-3	2.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C	7778-77-0	1.500000	[K].O=P(O)(O)O	7727-21-1	2.000000	[K].O=S(=O)(O)OOS(=O)(=O)O							75-05-8	1.000000	N#CC				80588-64-3	1	O=C(NC1=C(F)C(F)=C(C(F)=C1F)C(F)(F)F)C=2C=CC=CC2	1352238-53-9		1 H NMR (400 MHz, CDCl3) 8.98 (s, 1H), 7.99 (dd, J1 = 5.6 Hz, J2 = 3.2 Hz, 1H), 7.84 (dd, J1 = 5.6 Hz, J2 = 3.6 Hz, 1H), 7.56-7.58 (m, 2H), 1.38 (s, 12H); 13C NMR (100 MHz, CDCl3) 166.13, 137.11, 135.35, 131.40, 130.70, 128.84, 84.99, 24.67; 11B NMR (77 MHz, CDCl3) 12.0;	O=C(NC1=C(F)C(F)=C(C(F)=C1F)C(F)(F)F)C=2C=CC=CC2B3OC(C)(C)C(O3)(C)C	0.400000	NMR_1H					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_938	10.1021/ja2097095	publication	borylation	80	12.000000	AIR	UNSPECIFIED	0.000100	0.100000	3375-31-3	0.100000	[Pd].O=C(O)C				73183-34-3	2.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C	7727-21-1	2.000000	[K].O=S(=O)(O)OOS(=O)(=O)O	2923-18-4	1.500000	[Na].O=C(O)C(F)(F)F							75-05-8	1.000000	N#CC				80588-64-3	1	O=C(NC1=C(F)C(F)=C(C(F)=C1F)C(F)(F)F)C=2C=CC=CC2	1352238-53-9		1 H NMR (400 MHz, CDCl3) 8.98 (s, 1H), 7.99 (dd, J1 = 5.6 Hz, J2 = 3.2 Hz, 1H), 7.84 (dd, J1 = 5.6 Hz, J2 = 3.6 Hz, 1H), 7.56-7.58 (m, 2H), 1.38 (s, 12H); 13C NMR (100 MHz, CDCl3) 166.13, 137.11, 135.35, 131.40, 130.70, 128.84, 84.99, 24.67; 11B NMR (77 MHz, CDCl3) 12.0;	O=C(NC1=C(F)C(F)=C(C(F)=C1F)C(F)(F)F)C=2C=CC=CC2B3OC(C)(C)C(O3)(C)C	0.260000	NMR_1H					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_939	10.1021/ja2097095	publication	borylation	80	12.000000	AIR	UNSPECIFIED	0.000100	0.100000	3375-31-3	0.100000	[Pd].O=C(O)C				7727-21-1	2.000000	[K].O=S(=O)(O)OOS(=O)(=O)O	2926-30-9	1.500000	[Na].O=S(=O)(O)C(F)(F)F	73183-34-3	2.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C							75-05-8	1.000000	N#CC				80588-64-3	1	O=C(NC1=C(F)C(F)=C(C(F)=C1F)C(F)(F)F)C=2C=CC=CC2	1352238-53-9		1 H NMR (400 MHz, CDCl3) 8.98 (s, 1H), 7.99 (dd, J1 = 5.6 Hz, J2 = 3.2 Hz, 1H), 7.84 (dd, J1 = 5.6 Hz, J2 = 3.6 Hz, 1H), 7.56-7.58 (m, 2H), 1.38 (s, 12H); 13C NMR (100 MHz, CDCl3) 166.13, 137.11, 135.35, 131.40, 130.70, 128.84, 84.99, 24.67; 11B NMR (77 MHz, CDCl3) 12.0;	O=C(NC1=C(F)C(F)=C(C(F)=C1F)C(F)(F)F)C=2C=CC=CC2B3OC(C)(C)C(O3)(C)C	0.180000	NMR_1H					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_940	10.1021/ja2097095	publication	borylation	80	12.000000	AIR	UNSPECIFIED	0.000100	0.100000	3375-31-3	0.100000	[Pd].O=C(O)C				657-84-1	1.500000	[Na].O=S(=O)(O)C1=CC=C(C=C1)C	7727-21-1	2.000000	[K].O=S(=O)(O)OOS(=O)(=O)O	73183-34-3	2.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C							75-05-8	1.000000	N#CC				80588-64-3	1	O=C(NC1=C(F)C(F)=C(C(F)=C1F)C(F)(F)F)C=2C=CC=CC2	1352238-53-9		1 H NMR (400 MHz, CDCl3) 8.98 (s, 1H), 7.99 (dd, J1 = 5.6 Hz, J2 = 3.2 Hz, 1H), 7.84 (dd, J1 = 5.6 Hz, J2 = 3.6 Hz, 1H), 7.56-7.58 (m, 2H), 1.38 (s, 12H); 13C NMR (100 MHz, CDCl3) 166.13, 137.11, 135.35, 131.40, 130.70, 128.84, 84.99, 24.67; 11B NMR (77 MHz, CDCl3) 12.0;	O=C(NC1=C(F)C(F)=C(C(F)=C1F)C(F)(F)F)C=2C=CC=CC2B3OC(C)(C)C(O3)(C)C	0.530000	NMR_1H					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_941	10.1021/ja2097095	publication	borylation	80	12.000000	AIR	UNSPECIFIED	0.000100	0.100000	3375-31-3	0.100000	[Pd].O=C(O)C				73183-34-3	2.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C	657-84-1	1.500000	[Na].O=S(=O)(O)C1=CC=C(C=C1)C										75-05-8	1.000000	N#CC				80588-64-3	1	O=C(NC1=C(F)C(F)=C(C(F)=C1F)C(F)(F)F)C=2C=CC=CC2	1352238-53-9		1 H NMR (400 MHz, CDCl3) 8.98 (s, 1H), 7.99 (dd, J1 = 5.6 Hz, J2 = 3.2 Hz, 1H), 7.84 (dd, J1 = 5.6 Hz, J2 = 3.6 Hz, 1H), 7.56-7.58 (m, 2H), 1.38 (s, 12H); 13C NMR (100 MHz, CDCl3) 166.13, 137.11, 135.35, 131.40, 130.70, 128.84, 84.99, 24.67; 11B NMR (77 MHz, CDCl3) 12.0;	O=C(NC1=C(F)C(F)=C(C(F)=C1F)C(F)(F)F)C=2C=CC=CC2B3OC(C)(C)C(O3)(C)C	0.120000	NMR_1H					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_942	10.1021/ja2097095	publication	borylation	80	12.000000	AIR	UNSPECIFIED	0.000100	0.100000	3375-31-3	0.100000	[Pd].O=C(O)C				7727-21-1	2.000000	[K].O=S(=O)(O)OOS(=O)(=O)O	73183-34-3	2.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C										75-05-8	1.000000	N#CC				80588-64-3	1	O=C(NC1=C(F)C(F)=C(C(F)=C1F)C(F)(F)F)C=2C=CC=CC2	1352238-53-9		1 H NMR (400 MHz, CDCl3) 8.98 (s, 1H), 7.99 (dd, J1 = 5.6 Hz, J2 = 3.2 Hz, 1H), 7.84 (dd, J1 = 5.6 Hz, J2 = 3.6 Hz, 1H), 7.56-7.58 (m, 2H), 1.38 (s, 12H); 13C NMR (100 MHz, CDCl3) 166.13, 137.11, 135.35, 131.40, 130.70, 128.84, 84.99, 24.67; 11B NMR (77 MHz, CDCl3) 12.0;	O=C(NC1=C(F)C(F)=C(C(F)=C1F)C(F)(F)F)C=2C=CC=CC2B3OC(C)(C)C(O3)(C)C	0.240000	NMR_1H					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_943	10.1021/ja2097095	publication	borylation	80	12.000000	AIR	UNSPECIFIED	0.000100	0.100000	3375-31-3	0.100000	[Pd].O=C(O)C				73183-34-3	2.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C													75-05-8	1.000000	N#CC				80588-64-3	1	O=C(NC1=C(F)C(F)=C(C(F)=C1F)C(F)(F)F)C=2C=CC=CC2	1352238-53-9		1 H NMR (400 MHz, CDCl3) 8.98 (s, 1H), 7.99 (dd, J1 = 5.6 Hz, J2 = 3.2 Hz, 1H), 7.84 (dd, J1 = 5.6 Hz, J2 = 3.6 Hz, 1H), 7.56-7.58 (m, 2H), 1.38 (s, 12H); 13C NMR (100 MHz, CDCl3) 166.13, 137.11, 135.35, 131.40, 130.70, 128.84, 84.99, 24.67; 11B NMR (77 MHz, CDCl3) 12.0;	O=C(NC1=C(F)C(F)=C(C(F)=C1F)C(F)(F)F)C=2C=CC=CC2B3OC(C)(C)C(O3)(C)C	0.090000	NMR_1H					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_944	10.1021/ja2097095	publication	borylation	80	12.000000	AIR	UNSPECIFIED	0.000100	0.100000							657-84-1	1.500000	[Na].O=S(=O)(O)C1=CC=C(C=C1)C	7727-21-1	2.000000	[K].O=S(=O)(O)OOS(=O)(=O)O	73183-34-3	2.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C							75-05-8	1.000000	N#CC				80588-64-3	1	O=C(NC1=C(F)C(F)=C(C(F)=C1F)C(F)(F)F)C=2C=CC=CC2	1352238-53-9		1 H NMR (400 MHz, CDCl3) 8.98 (s, 1H), 7.99 (dd, J1 = 5.6 Hz, J2 = 3.2 Hz, 1H), 7.84 (dd, J1 = 5.6 Hz, J2 = 3.6 Hz, 1H), 7.56-7.58 (m, 2H), 1.38 (s, 12H); 13C NMR (100 MHz, CDCl3) 166.13, 137.11, 135.35, 131.40, 130.70, 128.84, 84.99, 24.67; 11B NMR (77 MHz, CDCl3) 12.0;	O=C(NC1=C(F)C(F)=C(C(F)=C1F)C(F)(F)F)C=2C=CC=CC2B3OC(C)(C)C(O3)(C)C	0.000000	NMR_1H					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_945	10.1021/ja2097095	publication	borylation	80	12.000000	AIR	UNSPECIFIED	0.000100	0.100000	114757-66-3	0.100000	CC#N.CC#N.CC1=CC=C(C=C1)S(=O)(=O)[O-].CC1=CC=C(C=C1)S(=O)(=O)[O-].[Pd+2]				657-84-1	1.500000	[Na].O=S(=O)(O)C1=CC=C(C=C1)C	73183-34-3	2.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C	7727-21-1	2.000000	[K].O=S(=O)(O)OOS(=O)(=O)O							75-05-8	1.000000	N#CC				80588-64-3	1	O=C(NC1=C(F)C(F)=C(C(F)=C1F)C(F)(F)F)C=2C=CC=CC2	1352238-53-9		1 H NMR (400 MHz, CDCl3) 8.98 (s, 1H), 7.99 (dd, J1 = 5.6 Hz, J2 = 3.2 Hz, 1H), 7.84 (dd, J1 = 5.6 Hz, J2 = 3.6 Hz, 1H), 7.56-7.58 (m, 2H), 1.38 (s, 12H); 13C NMR (100 MHz, CDCl3) 166.13, 137.11, 135.35, 131.40, 130.70, 128.84, 84.99, 24.67; 11B NMR (77 MHz, CDCl3) 12.0;	O=C(NC1=C(F)C(F)=C(C(F)=C1F)C(F)(F)F)C=2C=CC=CC2B3OC(C)(C)C(O3)(C)C	0.310000	NMR_1H					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_946	10.1021/ja2097095	publication	borylation	80	12.000000	AIR	UNSPECIFIED	0.000100	0.100000							657-84-1	1.500000	[Na].O=S(=O)(O)C1=CC=C(C=C1)C	73183-34-3	2.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C	7727-21-1	2.000000	[K].O=S(=O)(O)OOS(=O)(=O)O							75-05-8	1.000000	N#CC				80588-64-3	1	O=C(NC1=C(F)C(F)=C(C(F)=C1F)C(F)(F)F)C=2C=CC=CC2	1352238-53-9		1 H NMR (400 MHz, CDCl3) 8.98 (s, 1H), 7.99 (dd, J1 = 5.6 Hz, J2 = 3.2 Hz, 1H), 7.84 (dd, J1 = 5.6 Hz, J2 = 3.6 Hz, 1H), 7.56-7.58 (m, 2H), 1.38 (s, 12H); 13C NMR (100 MHz, CDCl3) 166.13, 137.11, 135.35, 131.40, 130.70, 128.84, 84.99, 24.67; 11B NMR (77 MHz, CDCl3) 12.0;	O=C(NC1=C(F)C(F)=C(C(F)=C1F)C(F)(F)F)C=2C=CC=CC2B3OC(C)(C)C(O3)(C)C	0.240000	NMR_1H					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_947	10.1021/ja2097095	publication	borylation	80	12.000000	AIR	UNSPECIFIED	0.000100	0.100000	14592-56-4	0.100000					657-84-1	1.500000	[Na].O=S(=O)(O)C1=CC=C(C=C1)C	7727-21-1	2.000000	[K].O=S(=O)(O)OOS(=O)(=O)O	73183-34-3	2.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C							75-05-8	1.000000	N#CC				80588-64-3	1	O=C(NC1=C(F)C(F)=C(C(F)=C1F)C(F)(F)F)C=2C=CC=CC2	1352238-53-9		1 H NMR (400 MHz, CDCl3) 8.98 (s, 1H), 7.99 (dd, J1 = 5.6 Hz, J2 = 3.2 Hz, 1H), 7.84 (dd, J1 = 5.6 Hz, J2 = 3.6 Hz, 1H), 7.56-7.58 (m, 2H), 1.38 (s, 12H); 13C NMR (100 MHz, CDCl3) 166.13, 137.11, 135.35, 131.40, 130.70, 128.84, 84.99, 24.67; 11B NMR (77 MHz, CDCl3) 12.0;	O=C(NC1=C(F)C(F)=C(C(F)=C1F)C(F)(F)F)C=2C=CC=CC2B3OC(C)(C)C(O3)(C)C	0.000000	NMR_1H					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_948	10.1021/ja2097095	publication	borylation	80	12.000000	AIR	UNSPECIFIED	0.000100	0.100000	42196-31-6	0.100000	[Pd].O=C(O)C(F)(F)F				657-84-1	1.500000	[Na].O=S(=O)(O)C1=CC=C(C=C1)C	7727-21-1	2.000000	[K].O=S(=O)(O)OOS(=O)(=O)O	73183-34-3	2.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C							75-05-8	1.000000	N#CC				80588-64-3	1	O=C(NC1=C(F)C(F)=C(C(F)=C1F)C(F)(F)F)C=2C=CC=CC2	1352238-53-9		1 H NMR (400 MHz, CDCl3) 8.98 (s, 1H), 7.99 (dd, J1 = 5.6 Hz, J2 = 3.2 Hz, 1H), 7.84 (dd, J1 = 5.6 Hz, J2 = 3.6 Hz, 1H), 7.56-7.58 (m, 2H), 1.38 (s, 12H); 13C NMR (100 MHz, CDCl3) 166.13, 137.11, 135.35, 131.40, 130.70, 128.84, 84.99, 24.67; 11B NMR (77 MHz, CDCl3) 12.0;	O=C(NC1=C(F)C(F)=C(C(F)=C1F)C(F)(F)F)C=2C=CC=CC2B3OC(C)(C)C(O3)(C)C	0.540000	NMR_1H					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
lit_pub_bo_949	10.1021/ja2097095	publication	borylation	80	12.000000	AIR	UNSPECIFIED	0.000100	0.100000	51364-51-3	0.100000	C1=CC=C(C=C1)C=CC(=O)C=CC2=CC=CC=C2.C1=CC=C(C=C1)C=CC(=O)C=CC2=CC=CC=C2.C1=CC=C(C=C1)C=CC(=O)C=CC2=CC=CC=C2.[Pd].[Pd]				7727-21-1	2.000000	[K].O=S(=O)(O)OOS(=O)(=O)O	657-84-1	1.500000	[Na].O=S(=O)(O)C1=CC=C(C=C1)C	73183-34-3	2.000000	O1B(OC(C)(C)C1(C)C)B2OC(C)(C)C(O2)(C)C							75-05-8	1.000000	N#CC				80588-64-3	1	O=C(NC1=C(F)C(F)=C(C(F)=C1F)C(F)(F)F)C=2C=CC=CC2	1352238-53-9		1 H NMR (400 MHz, CDCl3) 8.98 (s, 1H), 7.99 (dd, J1 = 5.6 Hz, J2 = 3.2 Hz, 1H), 7.84 (dd, J1 = 5.6 Hz, J2 = 3.6 Hz, 1H), 7.56-7.58 (m, 2H), 1.38 (s, 12H); 13C NMR (100 MHz, CDCl3) 166.13, 137.11, 135.35, 131.40, 130.70, 128.84, 84.99, 24.67; 11B NMR (77 MHz, CDCl3) 12.0;	O=C(NC1=C(F)C(F)=C(C(F)=C1F)C(F)(F)F)C=2C=CC=CC2B3OC(C)(C)C(O3)(C)C	0.590000	NMR_1H					Alex T. Mueller alex.mueller@roche.com 0000-0001-8063-9952 F. Hoffmann-La Roche Ltd.	
