rxn_id	source_id	source_type	rxn_type	rxn_name	rxn_tech	temperature_deg_c	time_h	atmosphere	stirring_shaking	scale_mol	concentration_mol_l	startingmat_1_cas	startingmat_1_smiles	startingmat_1_eq	startingmat_2_cas	startingmat_2_smiles	startingmat_2_eq	reagent_1_cas	reagent_1_smiles	reagent_1_eq	reagent_2_cas	reagent_2_smiles	reagent_2_eq	catalyst_1_cas	catalyst_1_smiles	catalyst_1_eq	ligand_1_cas	ligand_1_smiles	ligand_1_eq	additive_1_cas	additive_1_smiles	additive_1_eq	solvent_1_cas	solvent_1_smiles	solvent_1_fraction	solvent_2_cas	solvent_2_smiles	solvent_2_fraction	product_1_cas	product_1_smiles	product_1_yield	product_1_yieldtype	product_1_ms	product_1_nmr	product_2_cas	product_2_smiles	product_2_yield	product_2_yieldtype	product_2_ms	product_2_nmr	product_3_cas	product_3_smiles	product_3_yield	product_3_yieldtype	product_3_ms	product_3_nmr	procedure	comment
lsf_lit_minisci_119	10.1021/jo9010624	paper	alkylation	minisci	standard	60	1	air	st_	0.001	0.1	13790-39-1	ClC1=NC=NC=2C=C(OC)C(OC)=CC12	1	26272-85-5	IC1COC1	2	7722-84-1	OO	6				7782-63-0	[Fe].O=S(=O)(O)O.O	0.6				7664-93-9	O=S(=O)(O)O	2	67-68-5	O=S(C)C	0.94	7732-18-5	O	0.06	1180653-74-0	O=C1N=C(NC2=CC(OC)=C(OC)C=C12)C3COC3	0.36	isolated	263.1	"1H  NMR  (400  MHz;  d6-DMSO) δ 12.01 (br. s, 1H), 7.42 (s, 1H), 7.17 (s, 1H), 4.87 (t, J = 6.2 Hz, 2H), 4.81 (dd, J = 8.4, 5.8 Hz, 2H),  4.26-4.18  (m,  1H),  3.92  (s,  3H),  3.87  (s,  3H);  13C  NMR  (100  MHz;  d6-DMSO) δ  161.1,  154.6,   - 10 -154.6, 148.3, 144.7, 113.9, 108.0, 104.9, 73.1, 56.0, 55.7, 37.7"													"H2O2  (30%  in  H2O;  153  μL,  1.5  mmol)  was  added dropwise over 1-2 min to a stirred solution of 4-chloro-6,7-dimethoxyquinazoline 1j (112 mg, 0.5 mmol), concentrated H2SO4 (54 μL, 1.0 mmol), 3-iodooxetane (183 mg, 1.0 mmol) and iron(II) sulfate heptahydrate (42 mg, 0.15 mmol) in DMSO (5 mL) at 60 °C. After 1-2 min a further portion of iron(II) sulfate  heptahydrate  (42  mg,  0.15  mmol)  was  added  and  the  mixture  was  stirred  at  60  °C  for  30  min.  Further H2O2 (153 μL, 1.5 mmol) and iron(II) sulfate heptahydrate (42 mg, 0.15 mmol) was added, and the mixture was stirred at 60 °C for 30 min. After allowing to cool, the mixture was poured into a 0.2 M solution of NaOH saturated with solid NaCl (30 mL) and Et2O (50 mL). The aqueous and organic layers were  partitioned  and  the  aqueous  layer  was  extracted  with  Et2O  (2  x  25  mL).  The  combined  organic  extracts  were  washed  with  brine  (1  x  30  mL),  dried  (MgSO4),  filtered  and  the  solvent  removed  under  vacuum  to  leave  a  crude  oil.  The  oil  was  purified  by  preparative  thin-layer  chromatography  using  MeOH  /  EtOAc  (1:9)  as  eluent  to  give  the  desired  product  2j  (47  mg,  36%). "	
lsf_lit_minisci_120	10.1021/jo9010624	paper	alkylation	minisci	standard	40	1.5	air	st_	0.001	0.1	1570-45-2	O=C(OCC)C=1C=CN=CC1	1	26272-85-5	IC1COC1	2	7722-84-1	OO	6				7782-63-0	[Fe].O=S(=O)(O)O.O	0.6				7664-93-9	O=S(=O)(O)O	2	67-68-5	O=S(C)C	0.94	7732-18-5	O	0.06	1180653-60-4	O=C(OCC)C=1C=CN=C(C1)C2COC2	0.24	isolated	208.09	"1H NMR (400 MHz; CDCl3) δ 8.80 (d, J = 5.0 Hz,  - 6 -1H), 7.82 (s, 1H), 7.76 (dd, J = 5.0, 1.5 Hz, 1H), 5.09 (dd, J = 8.4, 5.9 Hz, 2H), 4.98 (app. t, J = 6.2 Hz, 2H),  4.47  (tt,  J  =  8.4,  6.7  Hz,  1H),  4.43  (q,  J  =  7.1  Hz,  2H),  1.43  (t, J  =  7.1  Hz,  3H);  13C  NMR  (100  MHz;  CDCl3) δ  165.1,  161.6,  150.6,  138.4,  121.2,  120.9,  76.8,  61.9,  41.8,  14.2;"													"H2O2  (30%  in  H2O;  0.31  mL,  3.0  mmol)  was  added  dropwise  over 2 min to a stirred solution of ethyl isonicotinate 1d (151 mg, 1.0 mmol), concentrated H2SO4 (107 μL, 2.0 mmol), 3-iodooxetane (368 mg, 2.0 mmol) and iron(II) sulfate heptahydrate (80 mg, 0.3 mmol) in DMSO (10 mL) at 40 °C. After 1-2 min a further portion of iron(II) sulfate heptahydrate (80 mg, 0.3 mmol) was added and the mixture was stirred at 40 °C for 30 min. Further H2O2 (0.31 mL, 3.0 mmol) and iron(II) sulfate heptahydrate (80 mg, 0.3 mmol) was added, and the mixture was stirred at 40 °C for 60 min, then diluted with EtOAc (50 mL). The mixture was poured in to saturated NaHCO3 (5 mL) and brine (100 mL). The aqueous and organic layers were partitioned and the organic layer was washed with brine (3 x 20 mL), dried (MgSO4), filtered and the solvent removed under vacuum to leave a crude oil. The  oil  was  purified  by  column  chromatography  on  silica  gel  using  EtOAc  /  hexanes  (1:19  to  2:3)  to  give the desired product 2d (49 mg, 24%) as an oil."	
lsf_lit_minisci_121	10.1021/jo9010624	paper	alkylation	minisci	standard	60	3	air	st_	0.001	0.1	1632-83-3	N1=CN(C=2C=CC=CC12)C	1	26272-85-5	IC1COC1	2	7722-84-1	OO	6				7782-63-0	[Fe].O=S(=O)(O)O.O	0.6				7664-93-9	O=S(=O)(O)O	2	67-68-5	O=S(C)C	0.94	7732-18-5	O	0.06	1180653-66-0	N=1C=2C=CC=CC2N(C1C3COC3)C	0.06	isolated	189.1	"1H NMR (400 MHz; CDCl3) δ 7.80-7.78 (m, 1H), 7.31-7.29 (m, 3H), 5.21 (t, J = 5.8 Hz, 2H), 5.08 (dd, J = 8.4, 5.5 Hz, 2H), 4.63-4.55 (m, 1H), 3.65 (s, 3H); 13C NMR (100 MHz; CDCl3) δ 153.5, 142.4, 136.0, 122.9, 122.5, 119.7, 109.2, 75.0,  - 8 -75.0, 32.9, 29.7;"													"H2O2  (30%  in  H2O;  0.31  mL,  3.0  mmol)  was  added  dropwise  over  1-2  min  to  a  stirred  solution  of  1-methylbenzimidazole  1g  (100  mg,  1.0  mmol),  concentrated  H2SO4  (107  μL,  2.0  mmol),  3-iodooxetane  (368  mg,  2.0  mmol)  and  iron(II)  sulfate  heptahydrate (80 mg, 0.3 mmol) in DMSO (10 mL) at room temperature. After 30 min a further portion of iron(II) sulfate heptahydrate (200 mg, 0.75 mmol) and H2O2 (0.31 mL, 3.0 mmol) was added, and the mixture was stirred at room temperature for 30 min. Further iron(II) sulfate heptahydrate (200 mg, 0.75 mmol)  and  H2O2 (0.31 mL, 3.0 mmol) was added and the mixture stirred at room temperature for 120 min, then heated to 60 °C and stirred for 60 min. After allowing to cool, the mixture was poured into a solution  of  NaOH  and  ice  (to  pH  >  10)  and  it  was  then  extracted  with  Et2O.  The  aqueous  layer  was  saturated  with  solid  NaCl  and  extracted  with  CHCl3.  The  combined  organic  extracts  were  dried  (MgSO4),  filtered  and  the  solvent  removed  under  vacuum  to  leave  a  crude  residue.  The  residue  was  purified  by  column  chromatography  on  silica  gel  using  EtOAc  /  MeOH  (1:0  to  4:1)  to  give  impure  product  (40  mg).  The  impure  product  was  purified  further  by  preparative  thin-layer  chromatography  using EtOAc / MeOH (19:1) as eluent to give product (25 mg). The product was purified further using preparative high-performance liquid chromatography using 0.1% aqueous formic acid / MeCN (19:1 to 9:1) as eluent to give the desired product 2g (12 mg, 6%) as a solid."	
lsf_lit_minisci_122	10.1021/jo9010624	paper	alkylation	minisci	standard	60	1	air	st_	0.00075	0.1	24953-56-8	N=1N=C(OC)C=2C=CC=CC2C1	1	26272-85-5	IC1COC1	2	7722-84-1	OO	6				7782-63-0	[Fe].O=S(=O)(O)O.O	0.6				7664-93-9	O=S(=O)(O)O	2	67-68-5	O=S(C)C	0.94	7732-18-5	O	0.06	1180653-77-3	O=C1NN=C(C=2C=CC=CC12)C3COC3	0.34	isolated	203.08	"1H NMR (400 MHz; CDCl3) δ 10.66 (br. s, 1H), 8.52-8.50 (m, 1H), 7.86-7.80 (m, 2H), 7.44 (d, J = 8.3 Hz, 1H), 5.11 (app. s, 2H), 5.09 (app. s, 2H), 4.73-4.65 (m, 1H); 13C NMR (100 MHz; CDCl3) δ 160.5, 145.5, 133.9, 131.9, 129.1, 128.3, 127.6, 123.8, 74.5, 36.8"													"H2O2  (30%  in  H2O;  0.23  mL,  2.25  mmol)  was  added  dropwise   over   5   min   to   a   stirred   solution   of   1-methoxyphthalazine   1l   (120   mg,   0.75   mmol),   concentrated  H2SO4  (80  μL,  1.5  mmol),  3-iodooxetane  (276  mg,  1.5  mmol)  and  iron(II)  sulfate  heptahydrate  (63  mg,  0.225  mmol)  in  DMSO  (7.5  mL)  at  60  °C.  After  1-2  min  a  further  portion  of  iron(II) sulfate heptahydrate (50 mg, 0.19 mmol) was added and the mixture was stirred at 60 °C for 60 min.  Ater  allowing  to  cool,  the  mixture  was  poured  into  a  0.2  M  solution  of  NaOH  which  has  been  saturated  with  solid  NaCl  (40  mL)  and  EtOAc  (50  mL).  The  aqueous  and  organic  layers  were  partitioned  and  the  aqueous  layer  was  extracted  with  EtOAc  (1  x  30  mL).  The  combined  organic  extracts were dried (MgSO4), filtered and the solvent removed under vacuum to leave a crude residue. The residue was purified by column chromatography on silica gel using EtOAc / hexanes (0:1 to 3:2) to give  the  desired  product  2l  (54  mg,  34%)  as  a  solid.  An  analytical  sample  was  triturated  with  Et2O  /  EtOAc for data purposes."	
lsf_lit_minisci_123	10.1021/jo9010624	paper	alkylation	minisci	standard	60	1	air	st_	0.00075	0.1	4603-59-2	N=1N=C(OC)C=CC1OC	1	26272-85-5	IC1COC1	2	7722-84-1	OO	6				7782-63-0	[Fe].O=S(=O)(O)O.O	0.6				7664-93-9	O=S(=O)(O)O	2	67-68-5	O=S(C)C	0.94	7732-18-5	O	0.06	1180653-63-7	N=1N=C(OC)C(=CC1OC)C2COC2	0.22	isolated	197.09	"1H NMR (400 MHz; CDCl3) δ 6.89 (s, 1H), 5.01 (dd, J = 8.4, 6.0 Hz, 2H), 4.74 (t, J = 6.6 Hz, 2H), 4.38-4.32 (m, 1H), 4.30 (s, 3H), 4.04 (s, 3H); 13C NMR  (100  MHz;  CDCl3) δ  162.5,  160.3,  134.5,  117.2,  75.4,  54.8,  54.6,  34.2"													"H2O2  (30%  in  H2O;  0.23  mL,  2.25  mmol)  was  added  dropwise  over  5  min  to  a  stirred  solution  of  3,6-dimethoxypyridazine  1e  (100  mg,  0.75  mmol),  concentrated  H2SO4  (80  μL,  1.5  mmol),  3-iodooxetane  (276  mg,  1.5  mmol)  and  iron(II)  sulfate  heptahydrate  (63  mg,  0.225  mmol)  in  DMSO  (7.5  mL)  at  60  °C.  After  1-2  min  a  further  portion  of  iron(II) sulfate heptahydrate (50 mg, 0.19 mmol) was added and the mixture was stirred at 60 °C for 60 min. Ater allowing to cool, the mixture was poured into a 0.1 M solution of NaOH (30 mL) and EtOAc (30  mL).  The  aqueous  and  organic  layers  were  partitioned  and  the  aqueous  layer  was  extracted  with  EtOAc  (1  x  30  mL).  The  combined  organic  extracts  were  dried  (Na2SO4),  filtered  and  the  solvent  removed under vacuum to leave a crude oil. The oil was purified by column chromatography on silica gel to give the desired product 2e (33 mg, 22%) as a solid"	
lsf_lit_minisci_124	10.1021/jo9010624	paper	alkylation	minisci	standard	25	0.75	air	st_	0.001	0.1	491-35-0	N=1C=CC(=C2C=CC=CC12)C	1	26272-85-5	IC1COC1	2	7722-84-1	OO	6				7782-63-0	[Fe].O=S(=O)(O)O.O	0.6				7664-93-9	O=S(=O)(O)O	2	67-68-5	O=S(C)C	0.94	7732-18-5	O	0.06	1180653-56-8	N=1C=2C=CC=CC2C(=CC1C3COC3)C	0.4	isolated		"1H NMR (400 MHz; CDCl3) δ - 4 -8.07 (d, J = 8.3 Hz, 1H), 7.97 (d, J = 8.3 Hz, 1H), 7.71 (t, J = 7.6 Hz, 1H), 7.55 (t, J = 7.6 Hz, 1H), 7.38 (s, 1H), 5.19 (dd, J = 8.3, 6.0 Hz, 2H), 5.05 (t, J = 6.3 Hz, 2H), 4.51 (app. quint., J = 7.5 Hz, 1H), 2.73 (s,  3H);  13C  NMR  (100  MHz;  CDCl3) δ  160.6,  147.7,  145.4,  129.8,  129.5,  127.3,  126.2,  123.8,  120.0,  76.9,  42.6,  19.0"													"H2O2  (30%  in  H2O;  0.31  mL,  3.0  mmol)  was  added  dropwise  over 1-2 min to a stirred solution of lepidine 1a (132 μL, 1.0 mmol), concentrated H2SO4 (107 μL, 2.0 mmol),  3-iodooxetane  (368  mg,  2.0  mmol)  and  iron(II)  sulfate  heptahydrate  (80  mg,  0.3  mmol)  in  DMSO (10 mL) at room temperature. After 1-2 min a further portion of iron(II) sulfate heptahydrate (80 mg,  0.3  mmol)  was  added  and  the  mixture  was  stirred  at  room  temperature  for  30  min.  Further  H2O2(0.31  mL,  3.0  mmol)  and  iron(II)  sulfate  heptahydrate  (80  mg,  0.3  mmol)  was  added,  and  the  mixture  was  stirred  for  15  min,  then  poured  into  a  0.2  M  solution  of  NaOH  (30  mL)  and  Et2O  (50  mL).  The  aqueous and organic layers were partitioned and the aqueous layer was extracted with Et2O (2 x 25 mL). The  combined  organic  extracts  were  washed  with  brine  (1  x  30  mL),  dried  (MgSO4),  filtered  and  the  solvent  removed  under  vacuum  to  leave  a  crude  oil.  The  oil  was  purified  by  preparative  thin-layer  chromatography  using  EtOAc  /  hexanes  (3:7)  as  eluent  to  give  a  mixture  of  lepidine  1a  and  desired  product 2a  (25  mg),  and  the  desired  product  2a  (82  mg,  40%)  as  a  solid.  An  analytical  portion  of  the  product 2a was recrystallized from EtOAc / hexanes for data purposes"	
lsf_lit_minisci_125	10.1021/jo9010624	paper	alkylation	minisci	standard	50	0.8	air	st_	0.0005	0.1	522-66-7	OC(C=1C=CN=C2C=CC(OC)=CC21)C3N4CCC(C3)C(C4)CC	1	26272-85-5	IC1COC1	2	7722-84-1	OO	6				7782-63-0	[Fe].O=S(=O)(O)O.O	0.6				7664-93-9	O=S(=O)(O)O	2	67-68-5	O=S(C)C	0.94	7732-18-5	O	0.06	1180653-96-6	OC(C1=CC(=NC=2C=CC(OC)=CC21)C3COC3)C4N5CCC(C4)C(C5)CC	0.27	isolated	383.23	"1H  NMR  (400 MHz; CDCl3) δ 7.98 (d, J = 9.2 Hz, 1H), 7.62 (s, 1H), 7.34 (dd, J = 9.2, 2.6 Hz, 1H), 7.24 (d, J = 2.6 Hz, 1H), 5.55 (d, J = 3.8 Hz, 1H), 5.11-5.07 (m, 2H), 4.99 (d, J = 12.5, 6.2 Hz, 2H), 4.50-4.42 (m, 1H), 3.89 (s, 3H), 3.71 (br. s, 1H), 3.45-3.39 (m, 1H), 3.14-3.02 (m, 2H), 2.65-2.58 (m, 1H), 2.39-2.36 (m, 1H), 1.77 (br. s, 1H), 1.75-1.68 (m, 2H), 1.48-1.37 (m, 3H), 1.28-1.20 (m, 2H), 0.81 (t, J = 7.3 Hz, 3H); 13C NMR (100 MHz; CDCl3) δ 158.0, 157.7, 148.8, 144.2, 131.5, 125.6, 121.6, 116.7, 101.6, 77.1, 72.6, 59.9, 58.9, 55.9, 43.5, 42.5, 37.7, 28.5, 27.9, 25.6, 21.7, 12.2"													"H2O2 (30% in H2O; 0.15 mL, 1.5 mmol) was added dropwise over about 1 min to a stirred solution of hydroquinine (163 mg, 0.5 mmol), 3-iodooxetane (184 mg, 1.0 mmol), concentrated H2SO4 (54 μL, 1.0 mmol)  and  iron(II)  sulfate  heptahydrate  (40  mg,  0.15  mmol)  in  DMSO  (5  mL)  at  room  temperature.  After addition of the H2O2 the mixture was placed in an oil bath at 50 °C. After 2 min a further portion of iron(II) sulfate heptahydrate (40 mg, 0.15 mmol) was added and the mixture was stirred at 50 °C for 35 min. Further iron(II) sulfate heptahydrate (40 mg, 0.15 mmol) and H2O2 (30% in H2O; 0.15 mL, 1.5 mmol)  was  added  and  the  mixture  was  stirred  at  50  °C for a further 15 min then allowed to cool. The mixture was poured into a 0.2 M solution of NaOH (15 mL) and Et2O (30 mL). Saturated NaHCO3 was added to bring the pH to 10. The aqueous and organic layers were partitioned and the aqueous layer was extracted with Et2O (2 x 15 mL). The combined organic extracts were washed with brine (2 x 15 mL). The combined aqueous phases were extracted with additional Et2O (15 mL) [NB this was undertaken as some product was noted to still be in all the aqueous phase]. The combined organic extracts were dried (MgSO4),  filtered  and  the  solvent  removed  under  vacuum  to  leave  a  crude  oil  (186  mg).  The  oil  was  purified  by  preparative  high-performance  liquid  chromatography  (column:  Gemini  C18  10  μM;  size:  150 x 21.2 mm; eluent: 20-75% MeCN in 10 mM aqueous Et2NH or 35-98% MeCN in 10 mM aqueous Et2NH; run time: 17 min; flow rate: 20 mL/min; detection: UV at 254 nM) to give the desired product  - 17 -5b  collected  as  four  aliquots  (1st aliquot 12 mg, ca. 90% purity, 6% yield; 2nd aliquot 19 mg, ca. 80% purity,  8%  yield;  3rd  aliquot  17  mg,  ca.  80%  purity,  7%  yield;  4th  aliquot  12  mg,  ca.  90%  purity,  6%  yield. All yields have been adjusted for purities). Total yield = 27% (yield adjusted for purity). The 1stand 4th aliquots were purified further by preparative high-performance liquid chromatography (column: Gemini C18 10 μM; size: 150 x 21.2 mm; eluent: 55-95% MeOH in 10 mM aqueous Et2NH; run time: 20  min;  flow  rate:  20  mL/min;  detection:  UV  at 254 nM) to give material for data purposes"	
lsf_lit_minisci_126	10.1021/jo9010624	paper	alkylation	minisci	standard	60	1.5	air	st_	0.001	0.1	7251-61-8	N1=CC(=NC2=CC=CC=C12)C	1	26272-85-5	IC1COC1	2	7722-84-1	OO	6				7782-63-0	[Fe].O=S(=O)(O)O.O	0.6				7664-93-9	O=S(=O)(O)O	2	67-68-5	O=S(C)C	0.94	7732-18-5	O	0.06	1180653-68-2	N=1C=2C=CC=CC2N=C(C1C)C3COC3	0.22	isolated	201.1	"1H NMR  (400  MHz;  CDCl3) δ 8.12-8.09  (m,  1H),  8.05-8.02  (m,  1H),  7.75-7.71  (m,  2H),  5.24  (dd,  J  =  7.1Hz,  5.8Hz,  2H),  5.12  (dd,  J  =  8.4Hz,  5.7Hz,  2H),  4.76-4.68  (m,  1H),  2.61  (s,  3H);  13C  NMR  (100  MHz;  CDCl3) δ 154.0, 152.2, 141.0, 129.8, 129.4, 129.1, 128.2, 74.7, 39.2, 22.2"													"H2O2  (35%  in  H2O;  0.53  mL,  6.0  mmol)  was  added  to  a  stirred  solution  of  2-methylquinoxaline  1h  (288  mg,  2.0  mmol),  concentrated  H2SO4  (107  μL,  1.0  mmol),  3-iodooxetane  (368  mg,  1.0  mmol)  and  iron(II)  sulfate  heptahydrate  (167  mg,  0.6  mmol)  in  DMSO (17 mL) at 60 °C. The mixture was stirred at 60 °C for 30 min then further H2O2 (0.53 mL, 6.0 mmol) and iron(II) sulfate heptahydrate (167 mg, 0.6 mmol) was added, and the mixture was stirred at 60 °C for 30 min. One last portion of H2O2 (0.53 mL, 6.0 mmol) and iron(II) sulfate heptahydrate (167 mg, 0.6 mmol) was added, and the mixture was stirred at 60 °C for 30 min. After allowing to cool, the mixture was poured into a 0.2 M solution of NaOH (50 mL) and extracted with EtOAc (3 x 30 mL). The combined organic extracts were washed with brine (3 x 50 mL), dried (MgSO4), filtered and the solvent removed  under  vacuum  to  leave  a  crude  residue.  The residue was purified by column chromatography on  silica  gels  using  MeOH  /  CH2Cl2  (0:1  to  1:19)  as  eluent,  followed  by  purification  by  preparative  high-performance  liquid  chromatography  to  give  the  desired  product  2h  (94  mg,  22%)  as  a  solid"	
lsf_lit_minisci_127	10.1021/jo9010624	paper	alkylation	minisci	standard	25	1.5	air	st_	0.001	0.1	91-63-4	N=1C=2C=CC=CC2C=CC1C	1	26272-85-5	IC1COC1	2	7722-84-1	OO	6				7782-63-0	[Fe].O=S(=O)(O)O.O	0.6				7664-93-9	O=S(=O)(O)O	2	67-68-5	O=S(C)C	0.94	7732-18-5	O	0.06	1180653-57-9	N=1C=2C=CC=CC2C(=CC1C)C3COC3	0.32	isolated	200.1	"1H NMR (400 MHz; CDCl3) δ 8.06 (d, J = 8.4 Hz, 1H), 7.69 (m, 1H), 7.56 (d, J = 8.0 Hz, 1H), 7.49 (t, J = 7.5 Hz, 1H), 7.30 (s, 1H), 5.23 (dd, J = 8.1, 5.8 Hz, 2H), 5.00-4.90 (m, 3H), 2.78 (s, 3H); 13C NMR (100 MHz; CDCl3) δ 159.1, 148.1, 146.6, 129.8, 129.6, 126.1, 124.9, 122.8, 119.0, 76.5, 36.6, 25.6"													"H2O2  (30%  in  H2O;  0.31  mL,  3.0  mmol)  was  added  dropwise  over  1-2  min  to  a  stirred  solution  of  quinaldine  1b  (135  μL,  1.0  mmol),  concentrated  H2SO4  (107  μL, 2.0  mmol),  3-iodooxetane  (368  mg,  2.0  mmol)  and  iron(II)  sulfate  heptahydrate  (80  mg,  0.3  mmol)  in  DMSO (10 mL) at room temperature. After 1-2 min a further portion of iron(II) sulfate heptahydrate (80 mg,  0.3  mmol)  was  added  and  the  mixture  was  stirred  at  room  temperature  for  30  min.  Further  H2O2(0.31  mL,  3.0  mmol)  and  iron(II)  sulfate  heptahydrate  (80  mg,  0.3  mmol)  was  added,  and  the  mixture  was  stirred  for  60  min,  then  poured  into  a  0.2  M  solution  of  NaOH  (30  mL)  and  Et2O  (50  mL).  The  aqueous and organic layers were partitioned and the aqueous layer was extracted with Et2O (2 x 25 mL). The  combined  organic  extracts  were  washed  with  brine  (1  x  30  mL),  dried  (MgSO4),  filtered  and  the  solvent  removed  under  vacuum  to  leave  a  crude  oil.  The  oil  was  purified  by  preparative  thin-layer  chromatography using EtOAc / hexanes (3:7) as eluent to give recovered quinaldine 1b (55 mg, 39%), and  the  desired  product  2b  (64  mg,  32%)  as  a  solid.  An  analytical  portion  of  the  product  2b  was  recrystallized from hexanes for data purposes."	
lsf_lit_minisci_128	10.1021/jo9010624	paper	alkylation	minisci	standard	60	2	air	st_	0.001	0.1	95-16-9	N1=CSC=2C=CC=CC12	1	26272-85-5	IC1COC1	2	7722-84-1	OO	6				7782-63-0	[Fe].O=S(=O)(O)O.O	0.6				7664-93-9	O=S(=O)(O)O	2	67-68-5	O=S(C)C	0.94	7732-18-5	O	0.06	1180653-65-9	N=1C=2C=CC=CC2SC1C3COC3	0.3	isolated	192.4	"1H NMR (400 MHz; CDCl3) δ8.03 (d, J = 8.2 Hz, 1H), 7.90 (d, J = 8.0 Hz, 1H), 7.51-7.47 (m, 1H), 7.41-7.38 (m, 1H), 5.13 (dd, J = 8.3,  6.1  Hz,  2H),  5.04  (t,  J  =  6.4  Hz,  2H),  4.74-4.66  (m,  1H);  13C  NMR  (100  MHz;  CDCl3) δ  170.7,  153.3, 135.0, 126.4, 125.3, 123.1, 121.9, 76.9, 39.4"													"H2O2 (30% in H2O; 0.31 mL, 3.0 mmol) was added dropwise over 1-2 min  to  a  stirred  solution  of  benzothiazole  1f  (108  μL,  1.0  mmol),  concentrated  H2SO4  (107  μL,  2.0  mmol),  3-iodooxetane  (368  mg,  2.0  mmol)  and  iron(II)  sulfate  heptahydrate  (80  mg,  0.3  mmol)  in  DMSO  (10  mL)  at  60  °C.  After  1-2  min  a  further  portion  of  iron(II)  sulfate  heptahydrate  (80  mg,  0.3  mmol) was added and the mixture was stirred at 60 °C for 30 min. Further H2O2 (0.31 mL, 3.0 mmol) and iron(II) sulfate heptahydrate (80 mg, 0.3 mmol) was added, and the mixture was stirred at 60 °C for 60  min.  After  allowing  to  cool,  the  mixture  was  poured  into  a  0.2  M  solution  of  NaOH  (30  mL)  and  Et2O  (50  mL).  The  aqueous  and  organic  layers  were  partitioned  and  the  aqueous  layer  was  extracted   - 7 -with  Et2O  (2  x  25  mL).  The  combined  organic  extracts  were  washed  with  brine  (1  x  30  mL),  dried  (MgSO4), filtered and the solvent removed under vacuum to leave a crude oil. The oil was purified by preparative  thin-layer  chromatography  using  EtOAc  /  hexanes  (3:7)  as  eluent  to  give  recovered  benzothiazole 1f (60 mg, 44%), and the desired product 2f (58 mg, 30%)."	
lsf_lit_minisci_129	10.1021/jo9010624	paper	alkylation	minisci	standard	50	1.1	air	st_	0.0005	0.1	331662-50-1	N#CC1=CN=C2C=C(OC)C(OC)=CC2=C1NC3=CC=C(Cl)C=C3Cl	1	254454-54-1	O=C(OC(C)(C)C)N1CC(I)C1	2	7722-84-1	OO	6				7782-63-0	[Fe].O=S(=O)(O)O.O	0.6				7664-93-9	O=S(=O)(O)O	3	67-68-5	O=S(C)C	0.94	7732-18-5	O	0.06	1180654-03-8	N#CC=1C(=NC=2C=C(OC)C(OC)=CC2C1NC3=CC=C(Cl)C=C3Cl)C4CN(C(=O)OC(C)(C)C)C4	0.44	isolated	529.14	"1H  NMR  (400  MHz;  d6-DMSO) δ  9.50  (br.  s,  1H), 7.79 (s, 1H), 7.77 (s, 1H), 7.48 (s, 1H), 7.36 (s, 1H), 4.20-4.06 (m, 5H), 3.97 (s, 3H), 3.92 (s, 3H), 1.39 (s, 9H); 13C NMR (100 MHz; d6-DMSO) δ 159.3, 155.7, 153.8, 150.7, 149.2, 144.6, 136.2, 131.8, 131.4,  129.9,  129.3,  128.1,  115.7,  112.0,  108.8,  101.7,  86.0,  78.6,  56.2,  56.0,  53.5,  52.3,  33.4,  28.1"													"H2O2  (30%  in  H2O;  153  μL,  1.5  mmol)  was  added  dropwise  over  5  min  to  a  stirred  solution of 4-(2,4-dichlorophenylamino)-6,7-dimethoxyquinoline-3-carbonitrile 4c (187 mg, 0.5 mmol), concentrated  H2SO4  (80  μL,  1.5  mmol),  1-Boc-3-(iodo)azetidine  (282  mg,  1.0  mmol)  and  iron(II)  sulfate heptahydrate (42 mg, 0.15 mmol) in DMSO (5 mL) at 50 °C. After 1-2 min a further portion of iron(II) sulfate heptahydrate (50 mg, 0.18 mmol) was added and the mixture was stirred at 50 °C for 45 min. Further iron(II) sulfate heptahydrate (50 mg, 0.18 mmol) was then added, followed by H2O2 (153 μL,  1.5  mmol)  over  5  min.  The  mixture  was  stirred  at  50  °C  for  20  min.  After  allowing  to  cool,  the   - 20 -mixture was poured into a 0.1 M solution of NaOH which had been saturated with solid NaCl (50 mL) and EtOAc (50 mL). The aqueous and organic layers were partitioned and the organic layer was washed with brine (1 x 30 mL), dried (Na2SO4), filtered and the solvent removed under vacuum to leave a crude residue. The residue was purified by preparative thin-layer chromatography using EtOAc / hexanes (3:2) as  eluent  to  give  the  desired  product  5e  (118  mg,  44%).  An  analytical  portion  of  the  product  5e  was  recrystallized  from  EtOAc  /  hexanes  for  data  purposes"	
